Name	Id	Pal	Act	QuestFlag	QuestFlagEx	Layer	SizeX	SizeY	SizeX(N)	SizeY(N)	SizeX(H)	SizeY(H)	OffsetX	OffsetY	Depend	Teleport	Rain	Mud	NoPer	LOSDraw	FloorFilter	BlankScreen	DrawEdges	IsInside	DrlgType	LevelType	SubType	SubTheme	SubWaypoint	SubShrine	Vis0	Vis1	Vis2	Vis3	Vis4	Vis5	Vis6	Vis7	Warp0	Warp1	Warp2	Warp3	Warp4	Warp5	Warp6	Warp7	Intensity	Red	Green	Blue	Portal	Position	SaveMonsters	Quest	WarpDist	MonLvl1	MonLvl2	MonLvl3	MonLvl1Ex	MonLvl2Ex	MonLvl3Ex	MonDen	MonDen(N)	MonDen(H)	MonUMin	MonUMax	MonUMin(N)	MonUMax(N)	MonUMin(H)	MonUMax(H)	MonWndr	MonSpcWalk	NumMon	mon1	mon2	mon3	mon4	mon5	mon6	mon7	mon8	mon9	mon10	mon11	mon12	mon13	mon14	mon15	mon16	mon17	mon18	mon19	mon20	mon21	mon22	mon23	mon24	mon25	rangedspawn	nmon1	nmon2	nmon3	nmon4	nmon5	nmon6	nmon7	nmon8	nmon9	nmon10	nmon11	nmon12	nmon13	nmon14	nmon15	nmon16	nmon17	nmon18	nmon19	nmon20	nmon21	nmon22	nmon23	nmon24	nmon25	umon1	umon2	umon3	umon4	umon5	umon6	umon7	umon8	umon9	umon10	umon11	umon12	umon13	umon14	umon15	umon16	umon17	umon18	umon19	umon20	umon21	umon22	umon23	umon24	umon25	cmon1	cmon2	cmon3	cmon4	cpct1	cpct2	cpct3	cpct4	camt1	camt2	camt3	camt4	Themes	SoundEnv	Waypoint	LevelName	LevelWarp	EntryFile	ObjGrp0	ObjGrp1	ObjGrp2	ObjGrp3	ObjGrp4	ObjGrp5	ObjGrp6	ObjGrp7	ObjPrb0	ObjPrb1	ObjPrb2	ObjPrb3	ObjPrb4	ObjPrb5	ObjPrb6	ObjPrb7	Beta
Act 5 - Ice Cave 2	115	4	4			82	200	200	200	200	200	200	2000	1464	0	1	1	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	113	117	116	0	0	0	0	0	73	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	61	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8			siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8		siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8		bunny	bat	chicken	rat	30	30	30	30					0	40	34	Crystalized Cavern Level 2	To The Crystalized Cavern Level 2	A5L9	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Ice Cave 2A	116	4	4			83	32	32	32	32	32	32	2000	1764	0	1	1	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	115	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	61	84	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8			siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8		siegebeast3	imp3	minion3	suicideminion3	overseer3	bighead9	foulcrow8	goatman9	deathmauler3	putriddefiler3	baalminion1	sk_archer9	reanimatedhorde3	snowyeti2	minion4	suicideminion4	overseer4	frozenhorror3	bloodlord3	succubus3	succubuswitch3	clawviper9	sandraider9	bighead8		bunny	bat	chicken	rat	30	30	30	30					0	40	255	Echo Chamber	To The Echo Chamber	A5L10	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Barricade Snow	117	4	4			84	128	80	128	80	128	80	2000	1896	0	1	1	0	0	0	0	1	0	0	3	31	11	1	-1	-1	115	0	118	0	0	0	0	0	72	-1	71	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	2025	27	52	77	27	60	81	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1			siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		bunny	bat	chicken	rat	30	30	30	30					0	38	36	Tundra Wastelands	To The Tundra Wastelands	A5L5	112	111	113	114	115	129	0	0	25	25	25	25	25	25	0	0	0
Act 5 - Ice Cave 3	118	4	4			85	200	200	200	200	200	200	2000	2076	0	1	1	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	117	120	119	0	0	0	0	0	73	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	62	82	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4		siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4	siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4	bunny	bat	chicken	rat	30	30	30	30					0	41	37	Glacial Caves Level 1	To The Glacier Caves Level 1	A5L11	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Ice Cave 3A	119	4	4			86	32	32	32	32	32	32	2000	2376	0	1	1	0	0	1	1	1	0	1	1	33	-1	-1	-1	-1	118	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	29	54	79	29	62	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4		siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4	siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4	bunny	bat	chicken	rat	30	30	30	30					0	41	255	Glacial Caves Level 2	To The Glacier Caves Level 2	A5L12	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Mountain Top	120	4	4			87	20	28	20	28	20	28	2000	2508	0	1	1	0	1	0	0	1	0	0	2	31	-1	1	-1	-1	118	128	0	0	0	0	0	0	79	80	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	27	52	77	37	68	87	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4		siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4	siegebeast5	imp5	minion7	suicideminion7	deathmauler5	putriddefiler5	succubus5	succubuswitch5	frozenhorror5	snowyeti4	overseer5	bighead10	goatman10	sk_archer11	baalminion2	bloodlord4	clawviper10	sandraider10	reanimatedhorde4	foulcrow8	dkmag2	vilemother4	unraveler6	megademon4	fingermage4	bunny	bat	chicken	rat	30	30	30	30					0	42	255	Rocky Summit	To The Rocky Summit	A5L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Temple Entrance	121	4	4			88	22	27	22	27	22	27	2000	2636	0	1	1	0	0	0	0	1	0	1	2	31	-1	-1	-1	-1	0	122	0	0	0	0	0	0	-1	76	-1	-1	-1	-1	-1	-1	0	255	255	255	0	1	1	0	2025	32	57	82	32	63	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1			siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		bunny	bat	chicken	rat	30	30	30	30					0	43	255	Nihlathaks Temple	To Nihlathaks Temple	A5L13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Temple 1	122	4	4			89	80	80	80	80	80	80	2000	2763	0	1	1	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	121	123	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	3000	33	58	83	33	63	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1			siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		bunny	bat	chicken	rat	30	30	30	30					0	44	255	Halls of Anguish	To The Halls of Anguish	A5L14	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 5 - Temple 2	123	4	4			90	80	80	80	80	80	80	2000	2943	0	1	1	0	0	0	1	1	0	1	1	32	-1	-1	-1	-1	122	124	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	34	59	84	34	64	84	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1			siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		bunny	bat	chicken	rat	30	30	30	30					0	44	35	Halls of Death's Calling	To The Halls of Death's Calling	A5L15	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 5 - Temple Boss	124	4	4			91	84	84	84	84	84	84	2500	1000	0	1	1	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	123	0	0	0	0	0	0	0	78	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	36	61	86	36	64	84	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1			siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		bunny	bat	chicken	rat	30	30	30	30					0	45	255	Halls of Vaught	To The Halls of Vaught	A5L17	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 5 - Hell 1	125	3	4			92	200	200	200	200	200	200	2500	1184	0	1	1	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	89	39	60	81	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8		minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	bunny	bat	chicken	rat	30	30	30	30					0	46	255	Hell1	To Hell1	A5L23	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	0
Act 5 - Hell 2	126	3	4			93	200	200	200	200	200	200	2500	1484	0	1	1	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	89	39	61	82	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8		minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	minion1	siegebeast2	imp2	suicideminion1	overseer1	deathmauler2	putriddefiler2	sk_archer8	foulcrow7	clawviper7	sandraider7	reanimatedhorde1	frozenhorror1	reanimatedhorde2	snowyeti1	overseer2	succubus2	succubuswitch2	minion2	suicideminion2	frozenhorror2	sandraider8	bloodlord2	clawviper8	goatman8	bunny	bat	chicken	rat	30	30	30	30					0	46	255	Hell2	To Hell2	A5L24	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	0
Act 5 - Hell 3	127	3	4			94	200	200	200	200	200	200	2500	1784	0	1	1	0	0	0	1	1	0	0	1	35	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	120	255	255	255	0	1	1	0	3800	39	64	89	39	62	83	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1			siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		siegebeast4	imp4	minion5	suicideminion5	overseer5	deathmauler4	putriddefiler4	baalminion2	bighead10	goatman10	sk_archer10	reanimatedhorde4	snowyeti3	minion6	suicideminion6	succubus4	succubuswitch4	frozenhorror4	bloodlord4	clawviper10	sandraider10	overseer5	sk_archer11	dkmag1		bunny	bat	chicken	rat	30	30	30	30					0	46	255	Hell3	To Hell3	A5L25	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	0
Act 5 - Baal Temple 1	128	4	4	39	39	95	200	200	200	200	200	200	2500	2084	0	1	1	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	120	129	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	39	64	89	39	65	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10		fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10	fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10	bunny	bat	chicken	rat	30	30	30	30					0	47	255	The Worldstone Keep Level 1	To The Worldstone Keep Level 1	A5L18	119	120	121	122	106	129	0	0	25	25	35	25	25	25	0	0	0
Act 5 - Baal Temple 2	129	4	4	39	39	96	200	200	200	200	200	200	2500	2384	0	1	1	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	128	130	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	40	65	90	40	65	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10		fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10	fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10	bunny	bat	chicken	rat	30	30	30	30					0	47	38	The Worldstone Keep Level 2	To The Worldstone Keep Level 2	A5L19	119	120	121	122	129	106	0	0	25	25	35	25	26	25	0	0	0
Act 5 - Baal Temple 3	130	4	4	39	39	97	200	200	200	200	200	200	2500	2684	0	1	1	0	0	0	1	1	0	1	1	34	-1	-1	-1	-1	129	131	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	42	67	92	42	66	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10		fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10	fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10	bunny	bat	chicken	rat	30	30	30	30					0	47	255	The Worldstone Keep Level 3	To The Worldstone Keep Level 3	A5L20	119	120	121	122	129	106	0	0	25	25	35	25	25	25	0	0	0
Act 5 - Throne Room	131	4	4	39	39	98	40	52	40	52	40	52	3000	1000	0	1	1	0	0	0	1	1	0	1	2	34	-1	-1	-1	-1	130	132	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	43	68	93	43	66	85	1500	1500	6500	6500	6500	6500	6500	6500	6500	1	0	25	fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10		fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10	fallen5	fallenshaman5	unraveler5	reanimatedhorde5	minion8	suicideminion8	bloodlord5	baalminion3	venomlord	baalhighpriest	willowisp5	regurgitator4	dkmag3	succubus6	succubuswitch6	deathmauler6	imp6	fingermage5	vilemother5	blunderbore4	overseer5	putriddefiler5	frozenhorror5	snowyeti4	sandraider10	bunny	bat	chicken	rat	30	30	30	30					0	48	255	Throne of Destruction	To The Throne of Destruction	A5L21	126	127	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0
